Petfinder-ID,Name,Size,Gender,Age,Color,Breed,Category_x,Intelligence-Ranking_x,Intelligence-Category_x,Size-Category_x,Longevity_x,Total-Cost($)_x,Purchase-Cost($)_x,Food-Cost($)_x,Category_y,Intelligence-Ranking_y,Intelligence-Category_y,Size-Category_y,Longevity_y,Total-Cost($)_y,Purchase-Cost($)_y,Food-Cost($)_y,Cost-Category_x,Category,Intelligence-Ranking,Intelligence-Category,Size-Category,Longevity,Total-Cost($),Purchase-Cost($),Food-Cost($),Cost-Category_y
69756221,Jake (TX),Medium,Male,Young,Apricot,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756223,Chance ,Small,Male,Young,Black,Poodle,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,High-End,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Budget
69756244,Ned,Large,Male,Baby,Yellow,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69756249,Pauly aka Johnny,Large,Male,Baby,Brown,Collie,Herding,16,Excellent,Large,11.728823529411764,16296,650,4187,Herding,16,Excellent,Large,11.728823529411764,16296,650,4187,Mid-Price,Herding,16,Excellent,Large,11.728823529411764,16296,650,4187,Saver
69756250,April,Medium,Female,Baby,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756300,Mama Dog,Large,Female,Adult,Black,Border Collie,Herding,1,Brightest,Medium,12.52,17404,623,3486,Herding,1,Brightest,Medium,12.52,17404,623,3486,Mid-Price,Herding,1,Brightest,Medium,12.52,17404,623,3486,Saver
69756311,Lapdog kylie ,Small,Female,Adult,White,Shih Tzu,Toy,70,Low,Small,13.2,18264,583,3675,Toy,70,Low,Small,13.2,18264,583,3675,High-End,Toy,70,Low,Small,13.2,18264,583,3675,Budget
69756321,Alligator,Medium,Male,Adult,Black,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69756323,Marge,Large,Female,Baby,Bicolor,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69756335,Lala,Large,Female,Adult,Bicolor,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69756372,Louie,Medium,Male,Adult,Tricolor,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756414,Petey ,Large,Male,Baby,Yellow,Collie,Herding,16,Excellent,Large,11.728823529411764,16296,650,4187,Herding,16,Excellent,Large,11.728823529411764,16296,650,4187,Mid-Price,Herding,16,Excellent,Large,11.728823529411764,16296,650,4187,Saver
69756429,Rocky,Large,Male,Baby,Bicolor,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69756430,Leia Organa,Medium,Female,Adult,Yellow,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756431,Nina,Medium,Female,Young,Black,Staffordshire Bull Terrier,Terrier,49,Average,Medium,12.05,18772,1145,4823,Terrier,49,Average,Medium,12.05,18772,1145,4823,High-End,Terrier,49,Average,Medium,12.05,18772,1145,4823,Budget
69756432,Kenai,Small,Male,Adult,Yellow,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69756433,Baxter,Large,Male,Young,Yellow,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756435,Stella,Medium,Female,Adult,Black,Boxer,Working,48,Average,Medium,8.81,13641,700,3526,Working,48,Average,Medium,8.81,13641,700,3526,Budget,Working,48,Average,Medium,8.81,13641,700,3526,Mid-Price
69756438,Holly,Medium,Female,Baby,Yellow,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756446,Godiva,Medium,Female,Baby,Brindle,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756449,Margaret,Medium,Female,Adult,Yellow,Golden Retriever,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Sporting,4,Brightest,Medium,12.04,18571,958,4819,High-End,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Budget
69756450,Mable,Large,Female,Adult,Yellow,Poodle,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,High-End,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Budget
69756462,Zenna,Medium,Female,Baby,Black,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69756464,Ellie Mae,Small,Female,Adult,Gray,Shih Tzu,Toy,70,Low,Small,13.2,18264,583,3675,Toy,70,Low,Small,13.2,18264,583,3675,High-End,Toy,70,Low,Small,13.2,18264,583,3675,Budget
69756469,Wednesday,Small,Female,Baby,Apricot,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69756472,Wednesday,Small,Female,Baby,Apricot,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69756474,Rocco,Medium,Male,Baby,Black,Wire Fox Terrier,Terrier,51,Average,Small,13.17,18078,668,3809,Terrier,51,Average,Small,13.17,18078,668,3809,High-End,Terrier,51,Average,Small,13.17,18078,668,3809,Budget
69756488,Nova,Medium,Female,Adult,Black,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69756489,Wednesday,Small,Female,Baby,Apricot,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69756504,Basil,Large,Male,Baby,Apricot,Bluetick Coonhound,Hound,54,Average,Large,10.793529411764707,15161,370,4688,Hound,54,Average,Large,10.793529411764707,15161,370,4688,Mid-Price,Hound,54,Average,Large,10.793529411764707,15161,370,4688,Saver
69756510,Chip,Medium,Male,Baby,Tricolor,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756531,Lady,Large,Female,Adult,Bicolor,Rottweiler,Working,9,Brightest,Large,9.11,16395,1118,5549,Working,9,Brightest,Large,9.11,16395,1118,5549,Mid-Price,Working,9,Brightest,Large,9.11,16395,1118,5549,Saver
69756546,Zelos,Large,Male,Adult,Tricolor,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69756553,Bodhi,Large,Male,Baby,Black,Bluetick Coonhound,Hound,54,Average,Large,10.793529411764707,15161,370,4688,Hound,54,Average,Large,10.793529411764707,15161,370,4688,Mid-Price,Hound,54,Average,Large,10.793529411764707,15161,370,4688,Saver
69756563,Max,Medium,Male,Adult,Black,French Bulldog,Non-Sporting,58,Fair,Medium,9.0,15116,1900,3602,Non-Sporting,58,Fair,Medium,9.0,15116,1900,3602,Mid-Price,Non-Sporting,58,Fair,Medium,9.0,15116,1900,3602,Saver
69756569,Briggs,Large,Male,Baby,Tricolor,Bluetick Coonhound,Hound,54,Average,Large,10.793529411764707,15161,370,4688,Hound,54,Average,Large,10.793529411764707,15161,370,4688,Mid-Price,Hound,54,Average,Large,10.793529411764707,15161,370,4688,Saver
69756570,Bella,Medium,Female,Adult,Bicolor,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69756573,Genie,Medium,Female,Young,Brown,Shetland Sheepdog,Herding,6,Brightest,Small,12.53,17469,465,3698,Herding,6,Brightest,Small,12.53,17469,465,3698,Mid-Price,Herding,6,Brightest,Small,12.53,17469,465,3698,Saver
69756575,Angel,Large,Female,Young,White,Great Pyrenees,Working,64,Fair,Large,10.0,16102,503,5484,Working,64,Fair,Large,10.0,16102,503,5484,Mid-Price,Working,64,Fair,Large,10.0,16102,503,5484,Saver
69756631,Verne,Medium,Male,Young,White,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69756632,Lurch,Medium,Male,Baby,White,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69756634,SWEET ROMAN.....SWEETEST PUPPY EVER!!!,Medium,Male,Young,Yellow,Golden Retriever,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Sporting,4,Brightest,Medium,12.04,18571,958,4819,High-End,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Budget
69756635,Sable ,Medium,Female,Adult,White,Collie,Herding,16,Excellent,Large,11.728823529411764,16296,650,4187,Herding,16,Excellent,Large,11.728823529411764,16296,650,4187,Mid-Price,Herding,16,Excellent,Large,11.728823529411764,16296,650,4187,Saver
69756640,Julio,Medium,Male,Young,Bicolor,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69756641,Alicia,Medium,Female,Young,Black,Miniature Pinscher,Toy,37,Above-Average,Small,11.672941176470587,16868,535,3380,Toy,37,Above-Average,Small,11.672941176470587,16868,535,3380,Mid-Price,Toy,37,Above-Average,Small,11.672941176470587,16868,535,3380,Saver
69756642,Freddy,Small,Male,Baby,Yellow,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69756645,Freddy,Small,Male,Baby,Yellow,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69756679,Viernes,Medium,Male,Young,Bicolor,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69756680,Pepper,Large,Female,Adult,Black,Doberman Pinscher,Working,5,Brightest,Large,10.33,15929,790,4135,Working,5,Brightest,Large,10.33,15929,790,4135,Mid-Price,Working,5,Brightest,Large,10.33,15929,790,4135,Saver
69756683,Freddy,Small,Male,Baby,Yellow,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69756686,Morticia,Medium,Female,Baby,White,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69756697,Jerry Lee,Medium,Male,Young,Black,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69756699,Wishbone,Small,Male,Baby,Brindle,Boxer,Working,48,Average,Medium,8.81,13641,700,3526,Working,48,Average,Medium,8.81,13641,700,3526,Budget,Working,48,Average,Medium,8.81,13641,700,3526,Mid-Price
69756701,Victor,Large,Male,Adult,White,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69756719,Chico ,Small,Male,Young,Brindle,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69756722,Gauge,Extra Large,Male,Adult,Brindle,Mastiff,Working,72,Low,Large,6.5,11224,900,3325,Working,72,Low,Large,6.5,11224,900,3325,Budget,Working,72,Low,Large,6.5,11224,900,3325,Mid-Price
69756734,Taylor,Large,Female,Adult,Bicolor,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69756755,Flap Jack,Medium,Male,Baby,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756759,Flap Jack,Medium,Male,Baby,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756760,Cardi,Medium,Female,Baby,White,American English Coonhound,Hound,54,Average,Large,11.5,15161,283,4688,Hound,54,Average,Large,11.5,15161,283,4688,Mid-Price,Hound,54,Average,Large,11.5,15161,283,4688,Saver
69756761,Sophia,Medium,Female,Baby,Bicolor,Australian Cattle Dog,Herding,10,Brightest,Medium,11.67,17607,530,4671,Herding,10,Brightest,Medium,11.67,17607,530,4671,Mid-Price,Herding,10,Brightest,Medium,11.67,17607,530,4671,Saver
69756763,Cardi,Medium,Female,Baby,White,American English Coonhound,Hound,54,Average,Large,11.5,15161,283,4688,Hound,54,Average,Large,11.5,15161,283,4688,Mid-Price,Hound,54,Average,Large,11.5,15161,283,4688,Saver
69756771,Fester,Medium,Male,Baby,Apricot,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69756777,Flap Jack,Medium,Male,Baby,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756778,Blanche ,Medium,Female,Baby,Tricolor,Australian Cattle Dog,Herding,10,Brightest,Medium,11.67,17607,530,4671,Herding,10,Brightest,Medium,11.67,17607,530,4671,Mid-Price,Herding,10,Brightest,Medium,11.67,17607,530,4671,Saver
69756786,Cardi,Medium,Female,Baby,White,American English Coonhound,Hound,54,Average,Large,11.5,15161,283,4688,Hound,54,Average,Large,11.5,15161,283,4688,Mid-Price,Hound,54,Average,Large,11.5,15161,283,4688,Saver
69756793,Cardi,Medium,Female,Baby,White,American English Coonhound,Hound,54,Average,Large,11.5,15161,283,4688,Hound,54,Average,Large,11.5,15161,283,4688,Mid-Price,Hound,54,Average,Large,11.5,15161,283,4688,Saver
69756794,Cardi,Medium,Female,Baby,White,American English Coonhound,Hound,54,Average,Large,11.5,15161,283,4688,Hound,54,Average,Large,11.5,15161,283,4688,Mid-Price,Hound,54,Average,Large,11.5,15161,283,4688,Saver
69756798,Dorothy ,Medium,Female,Baby,Black,Australian Cattle Dog,Herding,10,Brightest,Medium,11.67,17607,530,4671,Herding,10,Brightest,Medium,11.67,17607,530,4671,Mid-Price,Herding,10,Brightest,Medium,11.67,17607,530,4671,Saver
69756800,Cardi,Medium,Female,Baby,White,American English Coonhound,Hound,54,Average,Large,11.5,15161,283,4688,Hound,54,Average,Large,11.5,15161,283,4688,Mid-Price,Hound,54,Average,Large,11.5,15161,283,4688,Saver
69756805,Camilo,Medium,Male,Adult,White,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69756810,Draco,Medium,Male,Baby,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756836,Lexy,Medium,Female,Baby,Tricolor,Belgian Sheepdog,Herding,15,Excellent,Large,11.728823529411764,16296,899,4187,Herding,15,Excellent,Large,11.728823529411764,16296,899,4187,Mid-Price,Herding,15,Excellent,Large,11.728823529411764,16296,899,4187,Saver
69756850,Holly,Small,Female,Senior,White,Poodle,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,High-End,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Budget
69756861,Jameson,Large,Male,Baby,Tricolor,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69756866,Jameson,Large,Male,Baby,Tricolor,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69756873,Frankie,Small,Female,Baby,Bicolor,Cairn Terrier,Terrier,35,Above-Average,Small,13.84,18965,435,3854,Terrier,35,Above-Average,Small,13.84,18965,435,3854,High-End,Terrier,35,Above-Average,Small,13.84,18965,435,3854,Budget
69756875,Jameson,Large,Male,Baby,Tricolor,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69756886,Marmalade,Small,Female,Young,Tricolor,Beagle,Hound,73,Low,Small,12.3,16777,288,3425,Hound,73,Low,Small,12.3,16777,288,3425,Mid-Price,Hound,73,Low,Small,12.3,16777,288,3425,Saver
69756894,Kramer,Medium,Male,Baby,Black,Poodle,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,High-End,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Budget
69756895,George,Medium,Male,Baby,Black,Poodle,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,High-End,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Budget
69756897,Prancer,Medium,Male,Baby,White,Bedlington Terrier,Terrier,40,Average,Small,13.51,19151,1058,3762,Terrier,40,Average,Small,13.51,19151,1058,3762,High-End,Terrier,40,Average,Small,13.51,19151,1058,3762,Budget
69756904,Blitzen,Medium,Male,Baby,Gray,Bedlington Terrier,Terrier,40,Average,Small,13.51,19151,1058,3762,Terrier,40,Average,Small,13.51,19151,1058,3762,High-End,Terrier,40,Average,Small,13.51,19151,1058,3762,Budget
69756905,Autumn,Medium,Female,Adult,Brown,Bulldog,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Budget,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Mid-Price
69756910,Zoe,Small,Female,Young,Apricot,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69756914,Zoe,Small,Female,Young,Apricot,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69756929,Zoe,Small,Female,Young,Apricot,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69756938,Jacob,Medium,Male,Baby,Golden,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756941,Jacob,Medium,Male,Baby,Golden,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756958,Jacob,Medium,Male,Baby,Golden,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69756975,Ranger ,Small,Male,Adult,White,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69757044,Kima,Small,Female,Young,Yellow,Boxer,Working,48,Average,Medium,8.81,13641,700,3526,Working,48,Average,Medium,8.81,13641,700,3526,Budget,Working,48,Average,Medium,8.81,13641,700,3526,Mid-Price
69757093,Tank,Large,Male,Baby,Black,Great Dane,Working,48,Average,Large,6.96,12759,1040,4239,Working,48,Average,Large,6.96,12759,1040,4239,Budget,Working,48,Average,Large,6.96,12759,1040,4239,Mid-Price
69757130,Tank,Large,Male,Baby,Black,Great Dane,Working,48,Average,Large,6.96,12759,1040,4239,Working,48,Average,Large,6.96,12759,1040,4239,Budget,Working,48,Average,Large,6.96,12759,1040,4239,Mid-Price
69757134,Lottie,Medium,Female,Adult,Black,Bulldog,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Budget,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Mid-Price
