id,name,type,size,gender,age,colors_primary,colors_secondary,breeds
69779025,Romance AKA Romeo,Dog,Medium,Male,Adult,White / Cream,Brown / Chocolate,Shepherd
69779013,Ginger @foster,Dog,Medium,Female,Young,Brown / Chocolate,null,Chocolate Labrador Retriever
69779005,Cotton,Dog,Medium,Male,Adult,null,null,English Bulldog
69779008,23-0843 "Gozer",Dog,Large,Male,Adult,null,null,Pit Bull Terrier
69776419,Bailey,Dog,Large,Female,Adult,Gray / Blue / Silver,White / Cream,Pit Bull Terrier
69778999,Marcella *foster needed*,Dog,Medium,Female,Baby,Brown / Chocolate,null,Beagle
69778993,Stuart,Dog,Small,Male,Adult,null,null,Yorkshire Terrier
69778971,Marigold *foster needed*,Dog,Medium,Female,Baby,Black,White / Cream,Beagle
69778970,Gentry,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69778967,Raina,Dog,Medium,Female,Adult,Brindle,null,Pit Bull Terrier
69778966,23-11-3657 Marge,Dog,Medium,Female,Adult,null,null,Pit Bull Terrier
69778962,Stumpy,Dog,Small,Male,Baby,null,null,Beagle
69778961,Beenie Weenie,Dog,Small,Male,Baby,null,null,Beagle
69778960,Chikis,Dog,Medium,Female,Young,null,null,Cattle Dog
69778959,23-0824 "Tyson",Dog,Medium,Male,Adult,null,null,Australian Cattle Dog / Blue Heeler
69778956,Queen,Dog,Medium,Female,Young,Black,null,Mixed Breed
69778957,Hay-Hay,Dog,Medium,Male,Young,null,null,Siberian Husky
69778954,Quotation,Dog,Small,Female,Baby,Black,White / Cream,Hound
69778906,Cleerance PR5,Dog,Medium,Female,Senior,Black,Red / Chestnut / Orange,Beagle
69778908,Kyra KO2,Dog,Medium,Female,Young,White / Cream,Brown / Chocolate,Beagle
69778893,Tiana,Dog,Medium,Female,Adult,Yellow / Tan / Blond / Fawn,null,Labrador Retriever
69778892,Praline,Dog,Medium,Female,Young,Yellow / Tan / Blond / Fawn,Black,German Shepherd Dog
69778890,Herman Munster,Dog,Small,Female,Adult,Black,null,Miniature Pinscher
69778894,Ben,Dog,Small,Male,Young,Red / Chestnut / Orange,null,Chihuahua
69778891,Sadie,Dog,Medium,Female,Young,Yellow / Tan / Blond / Fawn,null,Yellow Labrador Retriever
69778888,Giblet,Dog,Small,Male,Adult,Apricot / Beige,White / Cream,Lhasa Apso
69778879,Milt *foster needed*,Dog,Medium,Male,Baby,Yellow / Tan / Blond / Fawn,null,Beagle
69778868,Mort,Dog,Medium,Male,Baby,null,null,Beagle
69778866,Ducky (The Wonder Dog),Dog,Large,Female,Adult,Golden,White / Cream,Mixed Breed
69778864,I Want A Cheeseburger (FOSTER TO ADOPT),Dog,Large,Male,Baby,Yellow / Tan / Blond / Fawn,Black,Mixed Breed
69778865,Thor (FOSTER TO ADOPT),Dog,Large,Male,Baby,Yellow / Tan / Blond / Fawn,Black,Mixed Breed
69778860,Gibson,Dog,Medium,Male,Adult,Brown / Chocolate,Black,Norwegian Elkhound
69778853,Stark,Dog,Small,Male,Adult,Black,Brown / Chocolate,Mixed Breed
69778846,Toby,Dog,Medium,Male,Young,Black,null,Retriever
69778830,54833272,Dog,Small,Male,Young,null,null,Pit Bull Terrier
69778828,Chico,Dog,Small,Male,Adult,null,null,Chihuahua
69778826,Diesel,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69778810,Bailey,Dog,Large,Male,Adult,null,null,Mixed Breed
69778809,Ripley,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69778803,Jayce,Dog,Medium,Male,Young,null,null,Hound
69778802,Vixen,Dog,Small,Female,Baby,null,null,Pointer
69778801,Noodle,Dog,Extra Large,Male,Adult,null,null,Catahoula Leopard Dog
69778792,Tokyo,Dog,Large,Male,Adult,null,null,Terrier
69778773,Molly,Dog,Large,Female,Young,null,null,Shepherd
69778763,Bran,Dog,Medium,Male,Baby,null,null,Labrador Retriever
69778740,Nami,Dog,Medium,Female,Baby,null,null,Border Collie
69778732,Desert,Dog,Medium,Male,Adult,null,null,Terrier
69778697,Verin,Dog,Small,Female,Adult,Black,White / Cream,Chihuahua
69778717,Thea,Dog,Medium,Female,Baby,null,null,Retriever
69778718,Taffy,Dog,Medium,Female,Baby,null,null,Retriever
69778698,Brooklyn,Dog,Medium,Female,Adult,null,null,Pit Bull Terrier
69778699,Surfer,Dog,Medium,Female,Adult,null,null,Pit Bull Terrier
69778689,Kai,Dog,Large,Female,Adult,null,null,Shepherd
69778684,Fern,Dog,Large,Female,Adult,null,null,Pit Bull Terrier
69778668,Shasta,Dog,Medium,Female,Adult,null,null,Mixed Breed
69778666,Pebbles,Dog,Large,Female,Adult,null,null,Siberian Husky
69778658,Murph,Dog,Medium,Male,Adult,null,null,Boxer
69778656,Pongo,Dog,Medium,Male,Adult,null,null,Terrier
69778655,Krypto,Dog,Large,Male,Adult,null,null,German Shepherd Dog
69778625,Myara,Dog,Large,Female,Adult,null,null,Mixed Breed
69778623,Jackie,Dog,Large,Female,Baby,null,null,Mixed Breed
69778626,Gredia - ADOPTED FTA,Dog,Large,Female,Adult,null,null,Mixed Breed
69778621,Carl,Dog,Large,Male,Baby,null,null,Mixed Breed
69778620,Joan Jett,Dog,Small,Female,Baby,null,null,Mixed Breed
69778606,Mike,Dog,Large,Male,Adult,null,null,Terrier
69778596,Brocky,Dog,Large,Male,Adult,null,null,Mixed Breed
69778581,Dobby,Dog,Medium,Male,Adult,Black,White / Cream,Pit Bull Terrier
69778577,Deano,Dog,Medium,Male,Adult,White / Cream,Black,American Bulldog
69778576,Gypsy,Dog,Large,Female,Adult,null,null,Saint Bernard
69778573,Maddie,Dog,Small,Female,Young,Apricot / Beige,Gray / Blue / Silver,Norwich Terrier
69778572,Charlie,Dog,Large,Male,Senior,null,null,American Staffordshire Terrier
69778531,Coral,Dog,Medium,Female,Young,null,null,English Bulldog
69778566,Estrella,Dog,Small,Female,Adult,null,null,Chihuahua
69778565,Garbanzo,Dog,Large,Male,Baby,null,null,English Springer Spaniel
69778564,Andy,Dog,Small,Male,Adult,null,null,Chihuahua
69778562,Ivory,Dog,Medium,Female,Baby,null,null,Australian Shepherd
69778553,Star,Dog,Large,Female,Adult,Black,Bicolor,Siberian Husky
69778552,Harley,Dog,Small,Female,Baby,Golden,null,Pit Bull Terrier
69778549,Joshua Baby Cheeks,Dog,Medium,Male,Adult,Black,White / Cream,Labrador Retriever
69778544,Pretzel Lunch Box,Dog,Large,Male,Baby,White / Cream,Red / Chestnut / Orange,Pit Bull Terrier
69778545,Chip Lunch box,Dog,Large,Female,Baby,White / Cream,null,German Shepherd Dog
69778547,Susie Baby Cheeks,Dog,Medium,Female,Adult,Black,White / Cream,Labrador Retriever
69778546,Calhoun English,Dog,Large,Male,Adult,Yellow / Tan / Blond / Fawn,null,German Shepherd Dog
69778548,Pacson Song,Dog,Medium,Male,Adult,Black,Brown / Chocolate,Labrador Retriever
69778543,Auggie Olsen,Dog,Medium,Male,Adult,Brindle,Black,Hound
69778539,Roku Song,Dog,Medium,Male,Adult,Black,Brown / Chocolate,Labrador Retriever
69778542,Theodore Baby Cheeks,Dog,Medium,Male,Adult,Black,White / Cream,Labrador Retriever
69778534,Fang,Dog,Large,Male,Young,null,null,Boxer
69778506,Rosco,Dog,Small,Male,Adult,Black,Brown / Chocolate,Chihuahua
69778501,Taylor Swift,Dog,Medium,Female,Young,Red / Chestnut / Orange,null,Black Mouth Cur
69778500,Peanut,Dog,Medium,Female,Adult,null,null,Chihuahua
69778484,Battenberg,Dog,Small,Male,Young,Gray / Blue / Silver,Yellow / Tan / Blond / Fawn,Yorkshire Terrier
69778475,Ginny,Dog,Medium,Female,Baby,Black,null,Pit Bull Terrier
69778474,Daliah *foster needed*,Dog,Medium,Female,Young,Black,null,Labrador Retriever
69778472,Abby ,Dog,Small,Female,Baby,null,null,Morkie
69778471,Taylor Swift,Dog,Medium,Female,Young,Red / Chestnut / Orange,null,Black Mouth Cur
69778469,Max,Dog,Medium,Male,Baby,Tricolor (Brown/ Black/ & White),null,Labrador Retriever
69778463,Sage William--MUST APPLY AT BARKBARKWAG.ORG,Dog,Medium,Male,Baby,Golden,Black,Golden Retriever
69778461,Nova,Dog,Medium,Female,Adult,Brown / Chocolate,White / Cream,Chocolate Labrador Retriever
69778445,Taylor Swift,Dog,Medium,Female,Young,Red / Chestnut / Orange,null,Black Mouth Cur
69778440,FOZZIE,Dog,Medium,Male,Baby,Brown / Chocolate,null,Mixed Breed
69778442,Jeanie,Dog,Medium,Female,Adult,Black,Brown / Chocolate,Mixed Breed
69778443,Eugene,Dog,Small,Male,Adult,Brown / Chocolate,null,Mixed Breed
69778441,Bougie,Dog,Large,Female,Adult,Gray / Blue / Silver,null,Mixed Breed
69778437,Darla,Dog,Medium,Female,Young,Brown / Chocolate,null,German Shepherd Dog
69778436,Rudolf,Dog,Small,Male,Baby,Red / Chestnut / Orange,null,Dachshund
69778425,Zoey,Dog,Medium,Female,Adult,White / Cream,Yellow / Tan / Blond / Fawn,Hound
69778417,23-0815 "Donner",Dog,Medium,Female,Adult,null,null,Siberian Husky
69778416,Taylor Swift,Dog,Medium,Female,Young,Red / Chestnut / Orange,null,Black Mouth Cur
69778399,Tiki,Dog,Medium,Female,Baby,White / Cream,null,Golden Retriever
69778402,Teddy,Dog,Large,Male,Young,Black,Brown / Chocolate,Hound
69778400,23-0811 "dusty",Dog,Medium,Female,Adult,null,null,Australian Cattle Dog / Blue Heeler
69778390,Buddy ,Dog,Small,Male,Adult,Apricot / Beige,null,Beagle
69778380,Jeep,Dog,Medium,Male,Adult,Red / Chestnut / Orange,null,Australian Cattle Dog / Blue Heeler
69778378,Pinecone,Dog,Medium,Female,Baby,Brown / Chocolate,Yellow / Tan / Blond / Fawn,Labrador Retriever
69778358,23-0785 "Hydrox",Dog,Large,Male,Adult,null,null,Pit Bull Terrier
69778349,Evergreen,Dog,Medium,Female,Baby,Black,Yellow / Tan / Blond / Fawn,Labrador Retriever
69778346,Tiffany,Dog,Medium,Female,Adult,Brown / Chocolate,null,Mixed Breed
69778344,Pugcasso,Dog,Small,Male,Young,null,null,Pug
69778337,Jacket,Dog,Medium,Male,Young,Yellow / Tan / Blond / Fawn,White / Cream,Beagle
69778338,Ralph,Dog,Medium,Male,Adult,Black,Yellow / Tan / Blond / Fawn,Beagle
69777053,Fudge,Dog,Medium,Female,Adult,Black,null,Black Labrador Retriever
69778326,Vaughn,Dog,Medium,Male,Young,Yellow / Tan / Blond / Fawn,White / Cream,Mixed Breed
69778325,Willow,Dog,Medium,Female,Baby,null,null,Husky
69778324,Laurel,Dog,Small,Male,Baby,Tricolor (Brown/ Black/ & White),null,Pit Bull Terrier
69778321,Icarus,Dog,Large,Male,Young,Black,White / Cream,Labrador Retriever
69778311,Moxie,Dog,Medium,Female,Young,null,null,Australian Cattle Dog / Blue Heeler
69778304,NYLA,Dog,Medium,Female,Young,null,null,Pit Bull Terrier
69778296,STORMY,Dog,Large,Female,Adult,null,null,Rottweiler
69778291,BRANDYWINE,Dog,Medium,Female,Adult,null,null,Mixed Breed
69778287,A1322329,Dog,Small,Female,Senior,null,null,Chihuahua
69778265,SUZIE,Dog,Large,Female,Young,null,null,German Shepherd Dog
69778254,HOT CHEETO,Dog,Medium,Male,Young,null,null,Pit Bull Terrier
69778255,BUD,Dog,Large,Male,Young,null,null,German Shepherd Dog
69778258,SIDNEY,Dog,Medium,Female,Adult,null,null,Mixed Breed
69778251,PETE,Dog,Large,Male,Young,null,null,Mixed Breed
69778266,DUKE,Dog,Extra Large,Male,Adult,null,null,Rottweiler
69778248,BRUTUS,Dog,Large,Male,Young,null,null,Pit Bull Terrier
69778241,KELCE,Dog,Large,Male,Adult,null,null,Pit Bull Terrier
69778236,SANJI,Dog,Large,Female,Adult,null,null,Mixed Breed
69778219,ROLEX,Dog,Large,Male,Young,null,null,Pit Bull Terrier
69778211,BOWDEN*,Dog,Small,Male,Senior,null,null,Terrier
69778209,A167588,Dog,Small,Female,Baby,null,null,Labrador Retriever
69778208,A167587,Dog,Small,Female,Baby,null,null,Labrador Retriever
69778207,POLARIS,Dog,Large,Male,Young,null,null,Staffordshire Bull Terrier
69778200,POLTERPOOCH,Dog,Medium,Male,Young,null,null,Husky
69778197,DORA,Dog,Small,Female,Adult,null,null,Pit Bull Terrier
69778182,Jack,Dog,Medium,Male,Adult,Black,null,Border Collie
69778181,COOKIES,Dog,Medium,Male,Adult,null,null,Border Collie
69778179,RENNALA,Dog,Large,Female,Young,null,null,Siberian Husky
69778180,ABIGAIL,Dog,Large,Female,Young,null,null,Pit Bull Terrier
69778166,GRACIE,Dog,Medium,Female,Adult,null,null,Pit Bull Terrier
69778143,NOVA,Dog,Large,Female,Adult,null,null,Labrador Retriever
69778142,AENEAS,Dog,Medium,Male,Adult,null,null,Labrador Retriever
69778141,NYX,Dog,Medium,Female,Young,null,null,German Shepherd Dog
69778137,PAINT,Dog,Large,Male,Adult,null,null,Siberian Husky
69778127,Richie *foster needed*,Dog,Large,Male,Adult,Golden,null,Golden Retriever
69778108,Gwen,Dog,Medium,Female,Baby,Black,Brown / Chocolate,Bluetick Coonhound
69778107,Hickory,Dog,Medium,Male,Adult,Bicolor,null,Hound
69778098,Shoshone *foster needed*,Dog,Large,Female,Young,null,null,Pit Bull Terrier
69778092,Cranberry,Dog,Medium,Female,Young,Brindle,null,Whippet
69778083,Heidi,Dog,Small,Female,Baby,Red / Chestnut / Orange,null,Jindo
69778078,Raven,Dog,Medium,Female,Young,Black,White / Cream,Labrador Retriever
69778066,Guss,Dog,Medium,Male,Baby,Merle (Red),White / Cream,Bluetick Coonhound
69778063,Sheree *foster needed*,Dog,Medium,Female,Young,White / Cream,null,Pit Bull Terrier
69778060,Donald,Dog,Extra Large,Male,Adult,Yellow / Tan / Blond / Fawn,null,Bullmastiff
69778057,Turkey,Dog,Large,Male,Baby,Black,null,Black Labrador Retriever
69778056,Roux,Dog,Medium,Female,Young,Red / Chestnut / Orange,White / Cream,Hound
69778046,Daisy ,Dog,Large,Female,Senior,null,null,German Shepherd Dog
69778042,Grace,Dog,Medium,Female,Baby,Black,Red / Chestnut / Orange,Bluetick Coonhound
69778041,Marion,Dog,Large,Female,Senior,White / Cream,Black,Mixed Breed
69778038,2311-1576 Tone,Dog,Large,Male,Adult,null,null,Pit Bull Terrier
69778037,2311-0147 Tom Hanks,Dog,Large,Male,Adult,null,null,Pit Bull Terrier
69778036,2311-0162 Havasu,Dog,Medium,Female,Adult,null,null,German Shepherd Dog
69778035,Chonk,Dog,Large,Female,Adult,Black,Brown / Chocolate,German Shepherd Dog
69778026,MICA,Dog,Medium,Female,Senior,White / Cream,Gray / Blue / Silver,Pit Bull Terrier
69778003,Skye,Dog,Medium,Female,Baby,null,null,Labrador Retriever
69777993,Rafaela *foster needed*,Dog,Medium,Female,Young,Black,null,Labrador Retriever
69777977,Gia,Dog,Medium,Female,Baby,Brown / Chocolate,null,Bluetick Coonhound
69777974,Sochi,Dog,Large,Female,Adult,null,null,German Shepherd Dog
69777973,Theo,Dog,Large,Male,Young,null,null,German Shepherd Dog
69777954,23-0734 "Menga",Dog,Large,Male,Senior,null,null,German Shepherd Dog
69777952,Tootsie,Dog,Medium,Female,Adult,null,null,Chihuahua
69777943,Grayson,Dog,Large,Male,Young,null,null,Doberman Pinscher
69777941,Rhanna,Dog,Small,Female,Senior,White / Cream,null,Chihuahua
69777917,Meatball,Dog,Medium,Male,Young,Red / Chestnut / Orange,White / Cream,Pit Bull Terrier
69777908,Sushi: Regal Resident/ Adoption Fees Waived!,Dog,Medium,Female,Senior,Black,White / Cream,Pit Bull Terrier
69777892,23-0728 "Shep",Dog,Large,Male,Young,null,null,Plott Hound
69777894,Gavin,Dog,Medium,Male,Baby,Merle (Red),Yellow / Tan / Blond / Fawn,Bluetick Coonhound
69777890,Maya,Dog,Medium,Female,Baby,Black,White / Cream,Labrador Retriever
69777875,23-0710 "Stimpy",Dog,Large,Male,Adult,null,null,American Staffordshire Terrier
69777867,Mahogany,Dog,Medium,Female,Baby,Brindle,null,Whippet
69777805,Buddy,Dog,Small,Male,Baby,Bicolor,Red / Chestnut / Orange,Chihuahua
69777866,Coal,Dog,Medium,Male,Baby,Black,White / Cream,Labrador Retriever
69777324,Cash,Dog,Large,Male,Adult,Brown / Chocolate,White / Cream,Pit Bull Terrier
69777856,23-0697 "Sox",Dog,Large,Male,Adult,null,null,Black Labrador Retriever
69777854,Jade,Dog,Large,Female,Young,Brindle,White / Cream,Mixed Breed
69777853,Sparky,Dog,Medium,Female,Young,Yellow / Tan / Blond / Fawn,Black,Belgian Shepherd / Malinois
69777850,Gage,Dog,Medium,Male,Baby,White / Cream,Yellow / Tan / Blond / Fawn,Bluetick Coonhound
69777846,23-0693 "Hope",Dog,Large,Male,Adult,null,null,American Staffordshire Terrier
69777837,Bow,Dog,Small,Male,Baby,Apricot / Beige,null,Pug
69777836,Summer *foster needed*,Dog,Medium,Female,Young,null,null,Beagle
69777833,Einstein/Duke,Dog,Medium,Male,Young,null,null,Coonhound
69777829,Red,Dog,Medium,Male,Young,null,null,Australian Cattle Dog / Blue Heeler
69777822,Prince,Dog,Small,Male,Adult,null,null,Boston Terrier
69777826,Titanium,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69777821,Nikki,Dog,Medium,Female,Adult,null,null,German Shepherd Dog
69777824,Cowboy,Dog,Medium,Male,Young,null,null,Jack Russell Terrier
69777825,Avery,Dog,Large,Female,Adult,null,null,German Shepherd Dog
69777819,23-0668 "Blue",Dog,Medium,Male,Adult,null,null,Siberian Husky
69777060,Blaze,Dog,Medium,Female,Baby,Brown / Chocolate,White / Cream,Labrador Retriever
69777796,Basmati,Dog,Large,Female,Baby,null,null,English Springer Spaniel
69777797,Lentil,Dog,Large,Male,Baby,null,null,English Springer Spaniel
69777795,Bomba,Dog,Large,Male,Baby,null,null,English Springer Spaniel
69777789,McKenzie,Dog,Extra Large,Female,Adult,null,null,Great Pyrenees
69777788,23-0547 "Minnie",Dog,Medium,Female,Young,null,null,Pit Bull Terrier
69777785,Gabby,Dog,Medium,Female,Baby,Black,Red / Chestnut / Orange,Bluetick Coonhound
69777782,Kai,Dog,Large,Male,Senior,null,null,German Shepherd Dog
69777783,Charm,Dog,Large,Female,Young,null,null,German Shepherd Dog
69777784,Lolacola,Dog,Large,Female,Adult,null,null,German Shepherd Dog
69777780,Blizard,Dog,Medium,Female,Baby,White / Cream,null,Labrador Retriever
69777773,23-11-3653 Neo,Dog,Medium,Male,Senior,null,null,Boxer
69777759,Professor Hinkle,Dog,Medium,Male,Baby,null,null,Labrador Retriever
69777761,Mr. Norwhal,Dog,Medium,Male,Baby,null,null,Labrador Retriever
69777706,Pepper,Dog,Medium,Female,Young,Black,White / Cream,Cattle Dog
69777704,Bonnie Bell,Dog,Medium,Female,Senior,White / Cream,Black,Mixed Breed
69777697,Tye,Dog,Medium,Male,Adult,Tricolor (Brown/ Black/ & White),Gray / Blue / Silver,Australian Shepherd
69777693,Buck Wild,Dog,Large,Male,Adult,Golden,null,Yellow Labrador Retriever
69777678,Renesmee,Dog,Medium,Female,Baby,Black,White / Cream,Shepherd
69777674,Bonita,Dog,Medium,Female,Adult,Yellow / Tan / Blond / Fawn,Brown / Chocolate,Husky
69777671,Yams,Dog,Medium,Female,Adult,Yellow / Tan / Blond / Fawn,White / Cream,Terrier
69777670,Dig Dug,Dog,Medium,Male,Adult,Yellow / Tan / Blond / Fawn,null,Mixed Breed
69777664,Minka - Located in CA,Dog,Medium,Female,Adult,null,null,Belgian Shepherd / Malinois
69777663,Nia - Located in Idaho,Dog,Large,Female,Baby,Brindle,null,Dutch Shepherd
69777662,Sissy,Dog,Medium,Female,Young,null,null,Pit Bull Terrier
69777661,Roxanne,Dog,Medium,Female,Adult,null,null,American Bulldog
69777656,Theta,Dog,Medium,Female,Adult,Gray / Blue / Silver,Yellow / Tan / Blond / Fawn,Australian Shepherd
69777426,Chester,Dog,Large,Male,Adult,null,null,Treeing Walker Coonhound
69777654,Olaf,Dog,Medium,Male,Adult,Bicolor,null,German Shepherd Dog
69777649,Pillow,Dog,Small,Female,Baby,Apricot / Beige,null,Miniature Schnauzer
69777648,sage,Dog,Medium,Female,Adult,Merle (Red),null,Australian Shepherd
69777637,Rover,Dog,Medium,Male,Adult,null,null,Shepherd
69777638,Honey,Dog,Medium,Female,Adult,null,null,Cattle Dog
69777631,Tracy,Dog,Large,Female,Adult,Yellow / Tan / Blond / Fawn,null,Shepherd
69777626,Matty,Dog,Small,Male,Young,Golden,null,Miniature Pinscher
69777625,Onyx,Dog,Large,Male,Adult,null,null,Saint Bernard
69777619,Hulk,Dog,Medium,Male,Young,Yellow / Tan / Blond / Fawn,null,Carolina Dog
69777618,Harley Quinn,Dog,Medium,Female,Adult,Gray / Blue / Silver,null,Pit Bull Terrier
69777617,Gucci,Dog,Medium,Female,Adult,Gray / Blue / Silver,null,Pit Bull Terrier
69777615,Diamond,Dog,Medium,Female,Adult,Yellow / Tan / Blond / Fawn,null,Pit Bull Terrier
69777614,Dreamgirl,Dog,Large,Female,Adult,Gray / Blue / Silver,null,Pit Bull Terrier
69777613,Nanook,Dog,Medium,Female,Adult,Black,White / Cream,Husky
69777616,Slim,Dog,Large,Male,Adult,Gray / Blue / Silver,null,Pit Bull Terrier
69777603,2311-1598 Gameday,Dog,Medium,Male,Young,null,null,Pit Bull Terrier
69777589,Slick,Dog,Medium,Male,Adult,Tricolor (Brown/ Black/ & White),null,Beagle
69777592,Cairo,Dog,Large,Male,Young,null,null,German Shepherd Dog
69777587,Z - Cookie,Dog,Small,Female,Young,null,null,Terrier
69777569,Paige,Dog,Large,Female,Adult,Golden,White / Cream,Collie
69777579,Star,Dog,Medium,Female,Adult,Gray / Blue / Silver,White / Cream,Husky
69777570,Oreo,Dog,Large,Male,Young,Black,White / Cream,Labrador Retriever
69777567,Sailor Moon,Dog,Medium,Female,Baby,null,null,Anatolian Shepherd
69777561,Dalton,Dog,Large,Male,Young,null,null,German Shepherd Dog
69777556,Camilla *foster needed*,Dog,Medium,Female,Baby,Yellow / Tan / Blond / Fawn,null,Pit Bull Terrier
69777551,THOR,Dog,Large,Male,Adult,null,null,German Shepherd Dog
69777550,STUNNING STELLA,Dog,Large,Female,Adult,null,null,German Shepherd Dog
69777542,Redi,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69777537,Broly,Dog,Large,Male,Adult,Golden,Yellow / Tan / Blond / Fawn,Rough Collie
69777538,Joey,Dog,Large,Male,Adult,null,null,American Staffordshire Terrier
69777532,Buxley (1yo/65lb),Dog,Medium,Male,Adult,null,null,Treeing Walker Coonhound
69777506,Cutesy,Dog,Medium,Female,Young,Apricot / Beige,null,German Shepherd Dog
69777500,Laura AKA Maggie,Dog,Medium,Female,Adult,Yellow / Tan / Blond / Fawn,null,Black Mouth Cur
69777501,Scout,Dog,Medium,Female,Adult,null,null,Treeing Walker Coonhound
69777497,Lumi,Dog,Small,Male,Baby,White / Cream,null,Wire Fox Terrier
69777495,Rattie Tattie,Dog,Small,Male,Adult,Brown / Chocolate,White / Cream,Pomeranian
69777345,Rogue,Dog,Large,Male,Young,Brindle,null,Pit Bull Terrier
